index,predicted
239897,444479.65
239898,521096.66
239899,562004.39
239900,446778.18
239901,390010.87
239902,436466.54
239903,454160.03
239904,399397.43
239905,493281.96
239906,392992.12
239907,469409.28
239908,448202.1
239909,444273.38
239910,411193.85
239911,391545.64
239912,366059.93
239913,376193.31
239914,404896.85
239915,486968.03
239916,393577.06
239917,403906.95
239918,404142.74
239919,512033.4
239920,534141.64
239921,573556.71
239922,563374.2
239923,528077.53
239924,634813.79
239925,575768.43
239926,513408.34
239927,706527.96
239928,500852.95
239929,543017.75
239930,689787.07
239931,577385.26
239932,532952.1
239933,555630.98
239934,590231.91
239935,541418.2
239936,598012.0
239937,592336.36
239938,541890.92
239939,571570.2
239940,543039.91
239941,532974.27
239942,708695.94
239943,735216.39
239944,672286.99
239945,421513.17
239946,417992.63
239947,435932.3
239948,436246.69
239949,347831.87
239950,529217.45
239951,561723.95
239952,506857.97
239953,523154.2
239954,529039.54
239955,518973.9
239956,568671.71
239957,572341.1
239958,584685.37
239959,615671.04
239960,581015.98
239961,580199.86
239962,601380.37
239963,500753.42
239964,671874.07
239965,664599.51
239966,642022.17
239967,645730.86
239968,676757.98
239969,670001.91
239970,663483.86
239971,661994.29
239972,707146.25
239973,889329.48
239974,975948.4
239975,610363.73
239976,787294.88
239977,780281.57
239978,795137.95
239979,813622.54
239980,820942.65
239981,870816.0
239982,269736.51
239983,293984.57
239984,293311.04
239985,286866.32
239986,267212.63
239987,277229.15
239988,287141.41
239989,318545.19
239990,297496.36
239991,348196.55
239992,323424.44
239993,333557.82
239994,298858.64
239995,279847.92
239996,304344.95
239997,287891.42
239998,296162.43
239999,297035.06
240000,300281.34
240001,317169.61
240002,270115.68
240003,295603.65
240004,273225.73
240005,266735.19
240006,252673.27
240007,299957.29
240008,275509.39
240009,315408.83
240010,298870.85
240011,295097.5
240012,331187.0
240013,311877.69
240014,287439.62
240015,295136.8
240016,297690.81
240017,282914.41
240018,315748.38
240019,421061.44
240020,413364.26
240021,423094.53
240022,409880.21
240023,431249.36
240024,413687.81
240025,413466.89
240026,435232.09
240027,417744.36
240028,450898.69
240029,410184.24
240030,417783.17
240031,434632.13
240032,451030.79
240033,362111.18
240034,407395.49
240035,422551.38
240036,412436.62
240037,362593.43
240038,407295.71
240039,339296.25
240040,428774.92
240041,513410.68
240042,552964.88
240043,513381.21
240044,445593.38
240045,438493.03
240046,429665.97
240047,435313.4
240048,408681.3
240049,424020.04
240050,418692.39
240051,405780.17
240052,397425.79
240053,445089.27
240054,495315.46
240055,511850.57
240056,515793.55
240057,542542.19
240058,531886.82
240059,535758.36
240060,504924.69
240061,528429.12
240062,588028.83
240063,552470.52
240064,545780.18
240065,628979.73
240066,660163.46
240067,634039.79
240068,661666.28
240069,677400.37
240070,651203.87
240071,637913.09
240072,637913.09
240073,318862.47
240074,297904.42
240075,304589.49
240076,359023.38
240077,499873.7
240078,490092.98
240079,468778.76
240080,671371.73
240081,386386.41
240082,471219.83
240083,503663.47
240084,461267.5
240085,657314.48
240086,455809.78
240087,450092.77
240088,333428.18
240089,351191.01
240090,366200.36
240091,381923.97
240092,417478.41
240093,413213.58
240094,402804.74
240095,368927.3
240096,664130.91
240097,677698.37
240098,656423.9
240099,717353.76
240100,736085.72
240101,743003.33
240102,475336.1
240103,485469.48
240104,789155.23
240105,714150.15
240106,788299.39
240107,668130.39
240108,640069.78
240109,734289.11
240110,746694.53
240111,779842.57
240112,514281.22
240113,800986.24
240114,514867.32
240115,738678.53
240116,696919.15
240117,629888.12
240118,548744.95
240119,489544.38
240120,749265.24
240121,784376.2
240122,782581.34
240123,657316.06
240124,718905.97
240125,807025.9
240126,732050.07
240127,721428.19
240128,684269.48
240129,670222.98
240130,718530.36
240131,735428.45
240132,694055.22
240133,712634.56
240134,592899.11
240135,240303.32
240136,215855.42
240137,236470.63
240138,232739.65
240139,279577.43
240140,272176.31
240141,335372.52
240142,344566.95
240143,397305.58
240144,426762.35
240145,389647.7
240146,401818.17
240147,394508.2
240148,365136.95
240149,460122.27
240150,506749.38
240151,489167.94
240152,395223.41
240153,394120.01
240154,369613.17
240155,377369.3
240156,363014.92
240157,438005.99
240158,383536.41
240159,432392.27
240160,391243.41
240161,442216.19
240162,452320.1
240163,391233.59
240164,442216.19
240165,391233.59
240166,435501.65
240167,408033.43
240168,425465.48
240169,374030.9
240170,469332.65
240171,353660.34
240172,496558.13
240173,495774.41
240174,473575.42
240175,477949.26
240176,511616.0
240177,561318.5
240178,504886.73
240179,576271.52
240180,491072.68
240181,534627.64
240182,485846.9
240183,485247.58
240184,463361.98
240185,457483.84
240186,449463.47
240187,454631.19
240188,583182.55
240189,476202.46
240190,456363.05
240191,602799.2
240192,623345.83
240193,614415.72
240194,587380.47
240195,590860.48
240196,520940.86
240197,671186.73
240198,671373.4
240199,739946.44
240200,367443.37
240201,401511.17
240202,408589.46
240203,379450.16
240204,404999.18
240205,394865.8
240206,429239.73
240207,457848.89
240208,513129.19
240209,921558.54
240210,797845.16
240211,910747.61
240212,655049.83
240213,597218.86
240214,658526.8
240215,600480.67
240216,1066128.19
240217,1041806.37
240218,294004.58
240219,181868.03
240220,381383.33
240221,366383.83
240222,369305.91
240223,354938.0
240224,363337.85
240225,413798.67
240226,369330.56
240227,371648.92
240228,407427.99
240229,355633.68
240230,345568.03
240231,354647.92
240232,363909.87
240233,345892.66
240234,365108.61
240235,451357.38
240236,359011.43
240237,356560.33
240238,348116.45
240239,361105.96
240240,374743.45
240241,405014.88
240242,397415.94
240243,397415.94
240244,384314.81
240245,357185.53
240246,384829.25
240247,374763.6
240248,394987.93
240249,347053.4
240250,356430.65
240251,384189.35
240252,374271.08
240253,268665.31
240254,371322.49
240255,356399.21
240256,469884.22
240257,463169.67
240258,476872.54
240259,476774.29
240260,493583.96
240261,467136.93
240262,507301.6
240263,428650.31
240264,422194.73
240265,470545.71
240266,421002.25
240267,518492.47
240268,428620.83
240269,445499.27
240270,445935.71
240271,446505.55
240272,456932.15
240273,420785.04
240274,438538.04
240275,455238.6
240276,464320.8
240277,489063.95
240278,457537.06
240279,489193.5
240280,495858.92
240281,472712.94
240282,485681.62
240283,472110.08
240284,587085.41
240285,572921.74
240286,518452.15
240287,592188.5
240288,595877.54
240289,568594.9
240290,574078.72
240291,594689.43
240292,272715.22
240293,534931.14
240294,411794.02
240295,463058.69
240296,375940.31
240297,374480.79
240298,381704.54
240299,381714.36
240300,381170.46
240301,362586.73
240302,360311.44
240303,387034.63
240304,362586.73
240305,364385.82
240306,412373.25
240307,412373.25
240308,348616.34
240309,370148.87
240310,373899.84
240311,396456.07
240312,505912.07
240313,727337.93
240314,675013.71
240315,699333.18
240316,488578.71
240317,481893.64
240318,488578.71
240319,572682.21
240320,448669.17
240321,701961.31
240322,574029.49
240323,670297.75
240324,784353.28
240325,801732.73
240326,184212.74
240327,377378.41
240328,267391.25
240329,344455.47
240330,368156.68
240331,272788.74
240332,274215.5
240333,271904.5
240334,269535.41
240335,269112.94
240336,237394.27
240337,364298.69
240338,344664.66
240339,334599.02
240340,356601.51
240341,355222.21
240342,328102.17
240343,298987.45
240344,285392.43
240345,270652.79
240346,393141.17
240347,474261.21
240348,565212.01
240349,482041.81
240350,577427.51
240351,604378.15
240352,462337.35
240353,462337.35
240354,524993.16
240355,525455.13
240356,554773.6
240357,442326.6
240358,503141.22
240359,442523.1
240360,509635.72
240361,694600.92
240362,627117.25
240363,742261.69
240364,622995.27
240365,590545.25
240366,791164.5
240367,741310.15
240368,360848.39
240369,371073.43
240370,360949.87
240371,278392.92
240372,278110.54
240373,304467.85
240374,332467.24
240375,312470.72
240376,268641.51
240377,303439.76
240378,284390.52
240379,217363.46
240380,295543.21
240381,269974.35
240382,364513.64
240383,361345.31
240384,411420.74
240385,440187.14
240386,440187.14
240387,447884.33
240388,431159.35
240389,369170.29
240390,418744.18
240391,460007.94
240392,421928.03
240393,463624.86
240394,452431.43
240395,414040.6
240396,421613.58
240397,393269.05
240398,385203.21
240399,380073.27
240400,360373.74
240401,435662.31
240402,378656.22
240403,425789.65
240404,385400.24
240405,435435.95
240406,431831.09
240407,422438.16
240408,426844.43
240409,456788.36
240410,490346.45
240411,444565.79
240412,417376.59
240413,373635.85
240414,453924.32
240415,432855.15
240416,464454.55
240417,430439.38
240418,438166.04
240419,550105.73
240420,503294.03
240421,498327.24
240422,498267.22
240423,663489.28
240424,485710.39
240425,535959.26
240426,538312.5
240427,529646.06
240428,532046.84
240429,507957.42
240430,520828.13
240431,546030.15
240432,515827.78
240433,519486.39
240434,515551.23
240435,530717.34
240436,523973.32
240437,566899.15
240438,568977.0
240439,538994.61
240440,572145.33
240441,572145.33
240442,647516.96
240443,656549.72
240444,682990.26
240445,663474.23
240446,311076.3
240447,319707.76
240448,350764.21
240449,303430.56
240450,275196.7
240451,267499.51
240452,303681.48
240453,293615.84
240454,284999.5
240455,310105.75
240456,295307.53
240457,307760.46
240458,302752.5
240459,338124.36
240460,306479.48
240461,526331.74
240462,435617.37
240463,426455.2
240464,406336.93
240465,438096.22
240466,414085.88
240467,402315.69
240468,423923.64
240469,450390.32
240470,412503.91
240471,484281.82
240472,477036.58
240473,556539.69
240474,618819.0
240475,463749.9
240476,432863.9
240477,442647.31
240478,683542.6
240479,563151.83
240480,572548.73
240481,560689.58
240482,504336.41
240483,510757.28
240484,507072.46
240485,520941.62
240486,570927.79
240487,557723.3
240488,531899.62
240489,551911.75
240490,468478.32
240491,580011.99
240492,607198.23
240493,530277.58
240494,686777.38
240495,664101.01
240496,698401.97
240497,724821.88
240498,662954.5
240499,689406.17
240500,628184.66
240501,636724.45
240502,175033.02
240503,225860.12
240504,216250.8
240505,226228.02
240506,365986.25
240507,208465.19
240508,325800.23
240509,225064.75
240510,245203.26
240511,281555.48
240512,269886.09
240513,283315.99
240514,260057.84
240515,230047.38
240516,276991.25
240517,305955.86
240518,252587.4
240519,295311.12
240520,235934.94
240521,263799.92
240522,268191.23
240523,270111.05
240524,192525.8
240525,182038.72
240526,426921.84
240527,453815.77
240528,443692.21
240529,473704.07
240530,437007.13
240531,453825.59
240532,426931.67
240533,456349.85
240534,446275.42
240535,456349.85
240536,459605.79
240537,421827.52
240538,506378.19
240539,447397.43
240540,429524.7
240541,421758.75
240542,439531.4
240543,451908.6
240544,389131.88
240545,456359.68
240546,386003.64
240547,386219.81
240548,360601.15
240549,388164.03
240550,375285.21
240551,402602.49
240552,407381.42
240553,372800.14
240554,393113.92
240555,353553.27
240556,367636.73
240557,395199.05
240558,390587.94
240559,383169.51
240560,404429.43
240561,346311.11
240562,346190.02
240563,430217.76
240564,382998.99
240565,422108.35
240566,365831.47
240567,437389.97
240568,390764.17
240569,382345.03
240570,406237.36
240571,406217.71
240572,416126.38
240573,406958.96
240574,407057.21
240575,382481.59
240576,410589.34
240577,365019.33
240578,400473.3
240579,374036.99
240580,410538.94
240581,384429.7
240582,419254.83
240583,389801.56
240584,384286.27
240585,390829.9
240586,401279.5
240587,411354.97
240588,421208.36
240589,401036.98
240590,392717.74
240591,402880.6
240592,386501.89
240593,386501.89
240594,380623.29
240595,397146.31
240596,441226.85
240597,451330.76
240598,401462.13
240599,441598.11
240600,398097.31
240601,425952.46
240602,396707.78
240603,460313.91
240604,379386.07
240605,452659.28
240606,557772.1
240607,510999.7
240608,523599.43
240609,530353.28
240610,426517.56
240611,560316.02
240612,530768.24
240613,493219.55
240614,454473.0
240615,479449.98
240616,490119.92
240617,475182.11
240618,491942.65
240619,472076.4
240620,511433.71
240621,604855.05
240622,488501.93
240623,472138.94
240624,472109.46
240625,478745.41
240626,508757.28
240627,462024.17
240628,477980.87
240629,488957.39
240630,479946.03
240631,516695.44
240632,497299.93
240633,480402.88
240634,489278.93
240635,493487.92
240636,510070.65
240637,453406.77
240638,481222.72
240639,491439.93
240640,444476.86
240641,464561.12
240642,464443.22
240643,447692.51
240644,475074.77
240645,498689.57
240646,464561.12
240647,457777.8
240648,463832.83
240649,453457.17
240650,497885.47
240651,525026.87
240652,469210.63
240653,598933.34
240654,500059.85
240655,536894.33
240656,657472.29
240657,588229.55
240658,649325.96
240659,617204.87
240660,613221.49
240661,609523.83
240662,620781.12
240663,584274.95
240664,593302.11
240665,615184.86
240666,609134.26
240667,603536.51
240668,617946.71
240669,227574.01
240670,237639.66
240671,242443.63
240672,400013.33
240673,402268.23
240674,407049.82
240675,348585.08
240676,361242.62
240677,434444.76
240678,350975.84
240679,339085.54
240680,342121.42
240681,372191.9
240682,731389.23
240683,695082.66
240684,347319.39
240685,301820.71
240686,318571.42
240687,292925.53
240688,410144.92
240689,362016.17
240690,355598.5
240691,328759.71
240692,342725.78
240693,567489.21
240694,602080.31
240695,575176.56
240696,594688.23
240697,500320.23
240698,549171.86
240699,497374.77
240700,517264.34
240701,555535.11
240702,633696.68
240703,492816.44
240704,538917.21
240705,613837.12
240706,534664.08
240707,552167.14
240708,496711.44
240709,618813.73
240710,436429.32
240711,444927.4
240712,688551.39
240713,906005.95
240714,673180.88
240715,652987.28
240716,672338.67
240717,609462.64
240718,732130.89
240719,780937.48
240720,767290.23
240721,638871.48
240722,755752.52
240723,483132.41
240724,437789.44
240725,452416.05
240726,423875.37
240727,532804.76
240728,556424.15
240729,696078.21
240730,739465.87
240731,394147.64
240732,426403.4
240733,357419.32
240734,404659.66
240735,416876.34
240736,425173.5
240737,415632.95
240738,397997.47
240739,427871.05
240740,420081.79
240741,395062.04
240742,412108.12
240743,425204.76
240744,395012.92
240745,477901.92
240746,432264.59
240747,427090.12
240748,407696.36
240749,494394.02
240750,506620.56
240751,490113.08
240752,531335.31
240753,512589.47
240754,512589.47
240755,505077.91
240756,495197.98
240757,525053.91
240758,511722.55
240759,651266.91
240760,593123.89
240761,617027.56
240762,586728.99
240763,621120.6
240764,661243.09
240765,656646.47
240766,620291.59
240767,626121.9
240768,618207.19
240769,620613.97
240770,642140.01
240771,224676.25
240772,268042.19
240773,372537.76
240774,329791.44
240775,328464.36
240776,363799.06
240777,347018.49
240778,357171.53
240779,328260.29
240780,326013.03
240781,324354.94
240782,420373.55
240783,403447.02
240784,417063.0
240785,431600.83
240786,438285.9
240787,476193.46
240788,400393.92
240789,442625.55
240790,451303.8
240791,439526.0
240792,468978.2
240793,485894.9
240794,416882.21
240795,425902.33
240796,449807.12
240797,433554.33
240798,447784.83
240799,446611.84
240800,523696.86
240801,448471.18
240802,435653.71
240803,448936.8
240804,471419.96
240805,432127.84
240806,458952.99
240807,465240.51
240808,435712.66
240809,466757.57
240810,441809.25
240811,448494.32
240812,444087.37
240813,434051.2
240814,480725.36
240815,448504.15
240816,467376.16
240817,480813.78
240818,458568.76
240819,431733.78
240820,447438.51
240821,423742.49
240822,407353.53
240823,434178.68
240824,424094.42
240825,434198.33
240826,446340.15
240827,463197.91
240828,408014.04
240829,414708.94
240830,414708.94
240831,397968.05
240832,522075.12
240833,520926.54
240834,489510.01
240835,483571.33
240836,467605.54
240837,502196.65
240838,472021.54
240839,474305.89
240840,478299.24
240841,476746.28
240842,476569.43
240843,525414.57
240844,568353.1
240845,528901.67
240846,545484.1
240847,515580.31
240848,463437.82
240849,491196.34
240850,492826.34
240851,464819.45
240852,534514.52
240853,504117.7
240854,458294.18
240855,464312.24
240856,474835.97
240857,453973.6
240858,517810.61
240859,482683.13
240860,457631.39
240861,564891.64
240862,508142.8
240863,483685.08
240864,508132.97
240865,508132.97
240866,491392.08
240867,493867.88
240868,500484.18
240869,492131.2
240870,492091.9
240871,492091.9
240872,577545.34
240873,577574.82
240874,587668.9
240875,547279.82
240876,259993.33
240877,284441.23
240878,464742.79
240879,329814.2
240880,383033.64
240881,348320.08
240882,379794.07
240883,621932.02
240884,555869.5
240885,525277.97
240886,342186.56
240887,412698.38
240888,542530.59
240889,393021.5
240890,442383.71
240891,386306.19
240892,434467.89
240893,363722.9
240894,388202.06
240895,386874.56
240896,357029.72
240897,508064.82
240898,524883.27
240899,710319.03
240900,635808.59
240901,659972.56
240902,746120.69
240903,662501.07
240904,640702.1
240905,632971.23
240906,683463.67
240907,756808.94
240908,770180.84
240909,677619.02
240910,678080.41
240911,666881.01
240912,653190.77
240913,735337.3
240914,719577.27
240915,690570.9
240916,700315.83
240917,746864.47
240918,726344.44
240919,685664.51
240920,801186.22
240921,715321.05
240922,659719.8
240923,659312.42
240924,722272.39
240925,683968.23
240926,777862.34
240927,851405.08
240928,158684.64
240929,239100.39
240930,273691.5
240931,273740.62
240932,263607.24
240933,246846.7
240934,317090.93
240935,243898.62
240936,270772.9
240937,377708.94
240938,348160.02
240939,342241.5
240940,373562.91
240941,346698.46
240942,322279.55
240943,422586.74
240944,432711.33
240945,364935.9
240946,360558.22
240947,360568.04
240948,360597.52
240949,342785.57
240950,340803.24
240951,345361.57
240952,372390.16
240953,357629.79
240954,374438.42
240955,339857.14
240956,357629.79
240957,385330.03
240958,362226.06
240959,318816.12
240960,335517.71
240961,336529.76
240962,415124.15
240963,467848.74
240964,454020.85
240965,461281.15
240966,451614.4
240967,451284.54
240968,447628.21
240969,442853.96
240970,426113.07
240971,422574.39
240972,445674.67
240973,452646.19
240974,431011.22
240975,469326.17
240976,533231.96
240977,430039.18
240978,419595.57
240979,520070.6
240980,517561.02
240981,527985.56
240982,527985.56
240983,515890.3
240984,522565.54
240985,544559.53
240986,529125.69
240987,262848.61
240988,239922.79
240989,344639.43
240990,380996.51
240991,361027.19
240992,376356.84
240993,334933.04
240994,304911.36
240995,280492.93
240996,300630.82
240997,325157.32
240998,355292.17
240999,381721.9
241000,397051.54
241001,462196.57
241002,435971.4
241003,367021.84
241004,428437.37
241005,385373.09
241006,375973.74
241007,411668.03
241008,428486.49
241009,401572.91
241010,442654.34
241011,425903.63
241012,435969.27
241013,435969.27
241014,452787.73
241015,436018.39
241016,436008.57
241017,425972.4
241018,425972.4
241019,425942.93
241020,478709.5
241021,379903.67
241022,362091.72
241023,446772.93
241024,431459.12
241025,444721.36
241026,461115.79
241027,452771.11
241028,515782.47
241029,515811.94
241030,545804.16
241031,401390.16
241032,391809.41
241033,424014.98
241034,410477.47
241035,407196.52
241036,441118.6
241037,471150.12
241038,528188.0
241039,480022.36
241040,438452.07
241041,433382.34
241042,506357.8
241043,506318.5
241044,408241.3
241045,442412.11
241046,447923.84
241047,477945.53
241048,391490.58
241049,427672.99
241050,464369.93
241051,427259.2
241052,441757.07
241053,441855.32
241054,376052.49
241055,382698.26
241056,395063.26
241057,394984.66
241058,427634.43
241059,411833.63
241060,405148.56
241061,411804.15
241062,375701.53
241063,404783.12
241064,375809.6
241065,420534.64
241066,377166.9
241067,394737.6
241068,375547.6
241069,389512.65
241070,388827.15
241071,499287.75
241072,492484.57
241073,505953.17
241074,462453.05
241075,438857.98
241076,438916.93
241077,411993.53
241078,411973.88
241079,411973.88
241080,438857.98
241081,422019.87
241082,411993.53
241083,438877.63
241084,412032.83
241085,501666.43
241086,392621.79
241087,392592.32
241088,458977.34
241089,415835.03
241090,382556.15
241091,518033.71
241092,374858.97
241093,462597.61
241094,462548.48
241095,409440.25
241096,399306.86
241097,458757.58
241098,478463.7
241099,468823.22
241100,484882.44
241101,512554.52
241102,495015.83
241103,468131.73
241104,518883.58
241105,467949.44
241106,469288.31
241107,449318.25
241108,520388.98
241109,555485.4
241110,528798.73
241111,527806.08
241112,453800.24
241113,446103.06
241114,473580.33
241115,527971.31
241116,574308.2
241117,520835.12
241118,443158.35
241119,443138.7
241120,475592.85
241121,457997.05
241122,453296.82
241123,465674.58
241124,486791.21
241125,442342.11
241126,476530.1
241127,468818.59
241128,505654.16
241129,494829.24
241130,494829.24
241131,511570.13
241132,511638.91
241133,448065.88
241134,460749.37
241135,454142.89
241136,440334.44
241137,446360.74
241138,464172.69
241139,470847.94
241140,451160.64
241141,478044.74
241142,531676.86
241143,580142.34
241144,574346.72
241145,541821.1
241146,626904.92
241147,591071.31
241148,575038.25
241149,577152.87
241150,618448.17
241151,601450.19
241152,530943.94
241153,612925.31
241154,338042.37
241155,376425.4
241156,368382.52
241157,331461.45
241158,359711.08
241159,351331.19
241160,348405.05
241161,346462.34
241162,352089.28
241163,327627.01
241164,441967.52
241165,446433.87
241166,459864.75
241167,461195.81
241168,519167.54
241169,499917.25
241170,427680.14
241171,459090.15
241172,445832.49
241173,475254.76
241174,496779.53
241175,486965.44
241176,487161.93
241177,565895.79
241178,562698.54
241179,571302.17
241180,564064.91
241181,570693.75
241182,720987.72
241183,694457.22
241184,738048.94
241185,702988.31
241186,695163.41
241187,723540.77
241188,314229.7
241189,333696.73
241190,373669.67
241191,383793.23
241192,410750.43
241193,380442.31
241194,390615.0
241195,337475.72
241196,344858.44
241197,345570.93
241198,335583.16
241199,327335.79
241200,343497.11
241201,334133.47
241202,330464.08
241203,344199.11
241204,308547.7
241205,285188.02
241206,295322.44
241207,313683.28
241208,313467.13
241209,301869.96
241210,319322.55
241211,329615.02
241212,310291.18
241213,307907.6
241214,644852.77
241215,468347.8
241216,468455.88
241217,387812.13
241218,412653.02
241219,456707.09
241220,467293.45
241221,457041.13
241222,395312.81
241223,450384.75
241224,450345.45
241225,395745.1
241226,456992.01
241227,445511.2
241228,449796.23
241229,460564.83
241230,477315.55
241231,477945.66
241232,470545.09
241233,470535.27
241234,487246.69
241235,487276.16
241236,487246.69
241237,480600.91
241238,456039.66
241239,444385.53
241240,451263.72
241241,428496.03
241242,463262.57
241243,461775.22
241244,447233.46
241245,460272.66
241246,467130.02
241247,456703.5
241248,408889.63
241249,466111.69
241250,478667.09
241251,460483.17
241252,395799.33
241253,449528.17
241254,462856.57
241255,458700.47
241256,463142.1
241257,448618.27
241258,452522.51
241259,471586.13
241260,445576.06
241261,445536.76
241262,471556.65
241263,481631.09
241264,462081.16
241265,442313.87
241266,445256.22
241267,481013.99
241268,383238.82
241269,387103.75
241270,375512.01
241271,432994.2
241272,435881.24
241273,461848.65
241274,449288.43
241275,698039.02
241276,537727.37
241277,544278.15
241278,526859.19
241279,534546.55
241280,550619.35
241281,556745.19
241282,545614.06
241283,529103.7
241284,521917.72
241285,712456.78
241286,554573.83
241287,564668.95
241288,580467.05
241289,561529.62
241290,544466.85
241291,520057.19
241292,537755.62
241293,533450.79
241294,542183.57
241295,536760.22
241296,541936.34
241297,518848.98
241298,541567.2
241299,552019.54
241300,526379.13
241301,552078.46
241302,518635.6
241303,518684.72
241304,517644.48
241305,655232.1
241306,684397.76
241307,681926.29
241308,672866.45
241309,676939.87
241310,648112.03
241311,642892.73
241312,662738.71
241313,664556.32
241314,672155.26
241315,669386.15
241316,799377.74
241317,179397.42
241318,207509.26
241319,321603.89
241320,344524.19
241321,354589.83
241322,301426.38
241323,303319.82
241324,279412.29
241325,261173.98
241326,316859.69
241327,311950.08
241328,312765.54
241329,334033.85
241330,311950.08
241331,280741.23
241332,351062.47
241333,293356.73
241334,342059.26
241335,334637.18
241336,360763.01
241337,396052.36
241338,421792.52
241339,413023.36
241340,420720.54
241341,334958.0
241342,334790.97
241343,304498.28
241344,536298.35
241345,788042.23
241346,443910.77
241347,725011.67
241348,731288.78
241349,557042.6
241350,546105.75
241351,545226.77
241352,456461.56
241353,430895.79
241354,654319.64
241355,657865.86
241356,620926.34
241357,657856.04
241358,620926.34
241359,453055.17
241360,911552.66
241361,864974.67
241362,798689.5
241363,724103.57
241364,780969.62
241365,692284.54
241366,727884.35
241367,590302.12
241368,604557.95
241369,581208.13
241370,597059.57
241371,758442.59
241372,768508.23
241373,179908.87
241374,172201.86
241375,254145.97
241376,243163.1
241377,228877.81
241378,229339.92
241379,239011.19
241380,191885.05
241381,248373.79
241382,191885.05
241383,203404.87
241384,212831.02
241385,185946.77
241386,196326.8
241387,304996.31
241388,274948.6
241389,267162.99
241390,291699.31
241391,313939.59
241392,343961.28
241393,307244.69
241394,324053.32
241395,313919.94
241396,313880.64
241397,241742.49
241398,329512.9
241399,340446.54
241400,346749.04
241401,330228.59
241402,272453.72
241403,342774.97
241404,408661.83
241405,375869.94
241406,367915.22
241407,374353.54
241408,365451.73
241409,383525.34
241410,369227.0
241411,382441.32
241412,385228.7
241413,385858.76
241414,361234.01
241415,378545.35
241416,388238.93
241417,405488.4
241418,391251.09
241419,392566.84
241420,409362.34
241421,395357.48
241422,384918.82
241423,369999.25
241424,374472.35
241425,370926.12
241426,356205.38
241427,372381.97
241428,395453.59
241429,384617.56
241430,405538.89
241431,427689.37
241432,369861.3
241433,410910.22
241434,400815.1
241435,388255.05
241436,361710.32
241437,358265.21
241438,341760.11
241439,361557.62
241440,399964.96
241441,394737.88
241442,357872.64
241443,372486.79
241444,397378.01
241445,418888.91
241446,412611.21
241447,362674.06
241448,383333.48
241449,360300.33
241450,362392.51
241451,362285.61
241452,361902.69
241453,334153.63
241454,336965.4
241455,319202.57
241456,331697.56
241457,349857.7
241458,369024.8
241459,312664.75
241460,315848.82
241461,376692.91
241462,325875.17
241463,315848.82
241464,316123.92
241465,376605.31
241466,387405.0
241467,444395.28
241468,481253.5
241469,509358.19
241470,465999.31
241471,502736.56
241472,500851.96
241473,434746.53
241474,455131.92
241475,486052.7
241476,472963.52
241477,436259.9
241478,476030.92
241479,457042.41
241480,462633.03
241481,479354.27
241482,472659.37
241483,472659.37
241484,441675.28
241485,468411.71
241486,440874.09
241487,447582.86
241488,426818.74
241489,454123.41
241490,458810.5
241491,486366.55
241492,461879.35
241493,435095.07
241494,450326.25
241495,455374.98
241496,454561.95
241497,479345.31
241498,440302.05
241499,455100.91
241500,447334.95
241501,472063.21
241502,453681.42
241503,438024.49
241504,473581.61
241505,443932.14
241506,483637.43
241507,443380.84
241508,461516.54
241509,433772.18
241510,461348.93
241511,457560.98
241512,452992.82
241513,662218.41
241514,567391.59
241515,579123.02
241516,569057.38
241517,572154.08
241518,562186.68
241519,577608.5
241520,602390.03
241521,609094.75
241522,680643.73
241523,582577.54
241524,714360.06
241525,674300.53
241526,572534.12
241527,254700.82
241528,219917.12
241529,322654.03
241530,332719.68
241531,322644.21
241532,469141.97
241533,332719.68
241534,249738.29
241535,275586.52
241536,316003.83
241537,268999.69
241538,268950.57
241539,256715.77
241540,281183.32
241541,351779.39
241542,274087.76
241543,278189.85
241544,308177.01
241545,286022.97
241546,646478.35
241547,264033.81
241548,283607.81
241549,291740.69
241550,244335.15
241551,278101.42
241552,291074.04
241553,297603.26
241554,287318.47
241555,296933.75
241556,294020.87
241557,265050.74
241558,264441.6
241559,285500.47
241560,268047.42
241561,350792.66
241562,249635.92
241563,260327.86
241564,452983.13
241565,418441.15
241566,417557.42
241567,582843.67
241568,349683.73
241569,453154.53
241570,582892.79
241571,417469.0
241572,462184.83
241573,599652.3
241574,582833.84
241575,480929.5
241576,445375.16
241577,418612.55
241578,418514.3
241579,589577.86
241580,589548.39
241581,395561.7
241582,351743.42
241583,363464.01
241584,378203.07
241585,352186.88
241586,357938.59
241587,352186.88
241588,420437.42
241589,445311.53
241590,365097.65
241591,438616.64
241592,445321.36
241593,455435.09
241594,445213.28
241595,397560.65
241596,417215.24
241597,352208.78
241598,408624.5
241599,350322.2
241600,400835.07
241601,369903.15
241602,373929.22
241603,388078.62
241604,400844.89
241605,427504.84
241606,454399.23
241607,427524.96
241608,479682.36
241609,469499.85
241610,354063.89
241611,393679.57
241612,356966.94
241613,332737.23
241614,370733.51
241615,334418.74
241616,412656.3
241617,384163.0
241618,331271.54
241619,384428.27
241620,421166.3
241621,384919.52
241622,526927.6
241623,672403.75
241624,665718.68
241625,502631.46
241626,473940.46
241627,539571.9
241628,522743.62
241629,512668.15
241630,512628.85
241631,493123.63
241632,499808.71
241633,458699.89
241634,468077.13
241635,495152.95
241636,516869.92
241637,475096.37
241638,505768.3
241639,488937.99
241640,509413.43
241641,476368.11
241642,511553.69
241643,511602.81
241644,538437.79
241645,521619.33
